Iteration result of potential using 2D Gauss-Seidel relaxation method

Parameters : 
x \in [0.00000000e+000, 1.00000000e+002], y \in [0.00000000e+000, 1.00000000e+002]
Boundary value : all 0 
n_x = 100, n_y = 100, max_dif_tar = 1.00000001e-010

   omega    iterations
0.000000e+000 6697
3.747087e-001 3452
6.062914e-001 2031
9.810000e-001 1113
7.494173e-001 1279
8.378741e-001 835
8.925433e-001 558
9.263307e-001 357
9.472125e-001 243
9.601182e-001 313
9.392364e-001 238
9.343069e-001 300
9.422830e-001 237
9.441659e-001 228
9.453296e-001 227
9.460488e-001 225
9.464933e-001 230
9.457741e-001 225
9.456043e-001 226

\omega_b = 9.457741e-001, iteration =  225

       x             y           f(x)       
2.70000000e+001 8.10000000e+001 -2.51401634e-005
2.70000000e+001 8.20000000e+001 -2.37413988e-005
2.70000000e+001 8.30000000e+001 -2.23530951e-005
2.70000000e+001 8.40000000e+001 -2.09751870e-005
2.70000000e+001 8.50000000e+001 -1.96075198e-005
2.70000000e+001 8.60000000e+001 -1.82498497e-005
2.70000000e+001 8.70000000e+001 -1.69018767e-005
2.70000000e+001 8.80000000e+001 -1.55631733e-005
2.70000000e+001 8.90000000e+001 -1.42332819e-005
2.70000000e+001 9.00000000e+001 -1.29116479e-005
2.70000000e+001 9.10000000e+001 -1.15976845e-005
2.70000000e+001 9.20000000e+001 -1.02907507e-005
2.70000000e+001 9.30000000e+001 -8.99015868e-006
2.70000000e+001 9.40000000e+001 -7.69520375e-006
2.70000000e+001 9.50000000e+001 -6.40511689e-006
2.70000000e+001 9.60000000e+001 -5.11913095e-006
2.70000000e+001 9.70000000e+001 -3.83643555e-006
2.70000000e+001 9.80000000e+001 -2.55623536e-006
2.70000000e+001 9.90000000e+001 -1.27770454e-006
2.70000000e+001 1.00000000e+002 0.00000000e+000
2.80000000e+001 0.00000000e+000 0.00000000e+000
2.80000000e+001 1.00000000e+000 -1.32183823e-006
2.80000000e+001 2.00000000e+000 -2.64460641e-006
2.80000000e+001 3.00000000e+000 -3.96921405e-006
2.80000000e+001 4.00000000e+000 -5.29658882e-006
2.80000000e+001 5.00000000e+000 -6.62762022e-006
2.80000000e+001 6.00000000e+000 -7.96320637e-006
2.80000000e+001 7.00000000e+000 -9.30422902e-006
2.80000000e+001 8.00000000e+000 -1.06515035e-005
2.80000000e+001 9.00000000e+000 -1.20058603e-005
2.80000000e+001 1.00000000e+001 -1.33680596e-005
2.80000000e+001 1.10000000e+001 -1.47388555e-005
2.80000000e+001 1.20000000e+001 -1.61189055e-005
2.80000000e+001 1.30000000e+001 -1.75088298e-005
2.80000000e+001 1.40000000e+001 -1.89091697e-005
2.80000000e+001 1.50000000e+001 -2.03204145e-005
2.80000000e+001 1.60000000e+001 -2.17429115e-005
2.80000000e+001 1.70000000e+001 -2.31769300e-005
2.80000000e+001 1.80000000e+001 -2.46226227e-005
2.80000000e+001 1.90000000e+001 -2.60800389e-005
2.80000000e+001 2.00000000e+001 -2.75488783e-005
2.80000000e+001 2.10000000e+001 -2.90275166e-005
2.80000000e+001 2.20000000e+001 -3.05166777e-005
2.80000000e+001 2.30000000e+001 -3.20095205e-005
2.80000000e+001 2.40000000e+001 -3.35057266e-005
2.80000000e+001 2.50000000e+001 -3.50083828e-005
2.80000000e+001 2.60000000e+001 -3.65159249e-005
2.80000000e+001 2.70000000e+001 -3.80205565e-005
2.80000000e+001 2.80000000e+001 -3.95147617e-005
2.80000000e+001 2.90000000e+001 -4.10035063e-005
2.80000000e+001 3.00000000e+001 -4.24628197e-005
2.80000000e+001 3.10000000e+001 -4.38948591e-005
2.80000000e+001 3.20000000e+001 -4.53071480e-005
2.80000000e+001 3.30000000e+001 -4.66742313e-005
2.80000000e+001 3.40000000e+001 -4.79799346e-005
2.80000000e+001 3.50000000e+001 -4.92207801e-005
2.80000000e+001 3.60000000e+001 -5.04300951e-005
2.80000000e+001 3.70000000e+001 -5.15626416e-005
2.80000000e+001 3.80000000e+001 -5.26247750e-005
2.80000000e+001 3.90000000e+001 -5.36131520e-005
2.80000000e+001 4.00000000e+001 -5.45130642e-005
2.80000000e+001 4.10000000e+001 -5.53329737e-005
2.80000000e+001 4.20000000e+001 -5.60629815e-005
2.80000000e+001 4.30000000e+001 -5.66753843e-005
2.80000000e+001 4.40000000e+001 -5.72117642e-005
2.80000000e+001 4.50000000e+001 -5.76587372e-005
2.80000000e+001 4.60000000e+001 -5.79854932e-005
2.80000000e+001 4.70000000e+001 -5.82359462e-005
2.80000000e+001 4.80000000e+001 -5.84194822e-005
2.80000000e+001 4.90000000e+001 -5.85811140e-005
2.80000000e+001 5.00000000e+001 -5.86547503e-005
2.80000000e+001 5.10000000e+001 -5.86338283e-005
2.80000000e+001 5.20000000e+001 -5.84948320e-005
2.80000000e+001 5.30000000e+001 -5.82569846e-005
2.80000000e+001 5.40000000e+001 -5.79565640e-005
2.80000000e+001 5.50000000e+001 -5.75930317e-005
2.80000000e+001 5.60000000e+001 -5.71387209e-005
2.80000000e+001 5.70000000e+001 -5.65961018e-005
2.80000000e+001 5.80000000e+001 -5.59888467e-005
2.80000000e+001 5.90000000e+001 -5.52892852e-005
2.80000000e+001 6.00000000e+001 -5.44975082e-005
2.80000000e+001 6.10000000e+001 -5.35857216e-005
2.80000000e+001 6.20000000e+001 -5.26006988e-005
2.80000000e+001 6.30000000e+001 -5.15502143e-005
2.80000000e+001 6.40000000e+001 -5.04526397e-005
2.80000000e+001 6.50000000e+001 -4.92591789e-005
2.80000000e+001 6.60000000e+001 -4.79988230e-005
2.80000000e+001 6.70000000e+001 -4.66942329e-005
2.80000000e+001 6.80000000e+001 -4.53370703e-005
2.80000000e+001 6.90000000e+001 -4.39439827e-005
2.80000000e+001 7.00000000e+001 -4.25144535e-005
2.80000000e+001 7.10000000e+001 -4.10364701e-005
2.80000000e+001 7.20000000e+001 -3.95472343e-005
2.80000000e+001 7.30000000e+001 -3.80440615e-005
2.80000000e+001 7.40000000e+001 -3.65282031e-005
2.80000000e+001 7.50000000e+001 -3.50167575e-005
2.80000000e+001 7.60000000e+001 -3.35043333e-005
2.80000000e+001 7.70000000e+001 -3.19926185e-005
2.80000000e+001 7.80000000e+001 -3.04863643e-005
2.80000000e+001 7.90000000e+001 -2.89931795e-005
2.80000000e+001 8.00000000e+001 -2.75123657e-005
2.80000000e+001 8.10000000e+001 -2.60437409e-005
2.80000000e+001 8.20000000e+001 -2.45872779e-005
2.80000000e+001 8.30000000e+001 -2.31429258e-005
2.80000000e+001 8.40000000e+001 -2.17105426e-005
2.80000000e+001 8.50000000e+001 -2.02898827e-005
2.80000000e+001 8.60000000e+001 -1.88806189e-005
2.80000000e+001 8.70000000e+001 -1.74823253e-005
2.80000000e+001 8.80000000e+001 -1.60945146e-005
2.80000000e+001 8.90000000e+001 -1.47166083e-005
2.80000000e+001 9.00000000e+001 -1.33479616e-005
2.80000000e+001 9.10000000e+001 -1.19878796e-005
2.80000000e+001 9.20000000e+001 -1.06356201e-005
2.80000000e+001 9.30000000e+001 -9.29041107e-006
2.80000000e+001 9.40000000e+001 -7.95144024e-006
2.80000000e+001 9.50000000e+001 -6.61786089e-006
2.80000000e+001 9.60000000e+001 -5.28881355e-006
2.80000000e+001 9.70000000e+001 -3.96340329e-006
2.80000000e+001 9.80000000e+001 -2.64073901e-006
2.80000000e+001 9.90000000e+001 -1.31990885e-006
2.80000000e+001 1.00000000e+002 0.00000000e+000
2.90000000e+001 0.00000000e+000 0.00000000e+000
2.90000000e+001 1.00000000e+000 -1.36323126e-006
2.90000000e+001 2.00000000e+000 -2.72748593e-006
2.90000000e+001 3.00000000e+000 -4.09376071e-006
2.90000000e+001 4.00000000e+000 -5.46306956e-006
2.90000000e+001 5.00000000e+000 -6.83641656e-006
2.90000000e+001 6.00000000e+000 -8.21480262e-006
2.90000000e+001 7.00000000e+000 -9.59916269e-006
2.90000000e+001 8.00000000e+000 -1.09904558e-005
2.90000000e+001 9.00000000e+000 -1.23895970e-005
2.90000000e+001 1.00000000e+001 -1.37974666e-005
2.90000000e+001 1.10000000e+001 -1.52149096e-005
2.90000000e+001 1.20000000e+001 -1.66427180e-005
2.90000000e+001 1.30000000e+001 -1.80816296e-005
2.90000000e+001 1.40000000e+001 -1.95323155e-005
2.90000000e+001 1.50000000e+001 -2.09953741e-005
2.90000000e+001 1.60000000e+001 -2.24712985e-005
2.90000000e+001 1.70000000e+001 -2.39605051e-005
2.90000000e+001 1.80000000e+001 -2.54633651e-005
2.90000000e+001 1.90000000e+001 -2.69803113e-005
2.90000000e+001 2.00000000e+001 -2.85122387e-005
2.90000000e+001 2.10000000e+001 -3.00531974e-005
2.90000000e+001 2.20000000e+001 -3.16033438e-005
2.90000000e+001 2.30000000e+001 -3.31620322e-005
2.90000000e+001 2.40000000e+001 -3.47273199e-005
2.90000000e+001 2.50000000e+001 -3.63026666e-005
2.90000000e+001 2.60000000e+001 -3.78825825e-005
2.90000000e+001 2.70000000e+001 -3.94556955e-005
2.90000000e+001 2.80000000e+001 -4.10219691e-005
2.90000000e+001 2.90000000e+001 -4.25813014e-005
2.90000000e+001 3.00000000e+001 -4.40957629e-005
2.90000000e+001 3.10000000e+001 -4.55884147e-005
2.90000000e+001 3.20000000e+001 -4.70423802e-005
2.90000000e+001 3.30000000e+001 -4.84503689e-005
2.90000000e+001 3.40000000e+001 -4.97971450e-005
2.90000000e+001 3.50000000e+001 -5.10753489e-005
2.90000000e+001 3.60000000e+001 -5.23069975e-005
2.90000000e+001 3.70000000e+001 -5.34797582e-005
2.90000000e+001 3.80000000e+001 -5.45612274e-005
2.90000000e+001 3.90000000e+001 -5.55600964e-005
2.90000000e+001 4.00000000e+001 -5.64399670e-005
2.90000000e+001 4.10000000e+001 -5.72331701e-005
2.90000000e+001 4.20000000e+001 -5.79570624e-005
2.90000000e+001 4.30000000e+001 -5.85386479e-005
2.90000000e+001 4.40000000e+001 -5.90191230e-005
2.90000000e+001 4.50000000e+001 -5.94262019e-005
2.90000000e+001 4.60000000e+001 -5.97534781e-005
2.90000000e+001 4.70000000e+001 -6.00301682e-005
2.90000000e+001 4.80000000e+001 -6.02113359e-005
2.90000000e+001 4.90000000e+001 -6.03480330e-005
2.90000000e+001 5.00000000e+001 -6.04111337e-005
2.90000000e+001 5.10000000e+001 -6.03828339e-005
2.90000000e+001 5.20000000e+001 -6.02694381e-005
2.90000000e+001 5.30000000e+001 -6.00325257e-005
2.90000000e+001 5.40000000e+001 -5.97859544e-005
2.90000000e+001 5.50000000e+001 -5.94231606e-005
2.90000000e+001 5.60000000e+001 -5.89909505e-005
2.90000000e+001 5.70000000e+001 -5.84614063e-005
2.90000000e+001 5.80000000e+001 -5.78784275e-005
2.90000000e+001 5.90000000e+001 -5.71792116e-005
2.90000000e+001 6.00000000e+001 -5.63718386e-005
2.90000000e+001 6.10000000e+001 -5.54811995e-005
2.90000000e+001 6.20000000e+001 -5.44926334e-005
2.90000000e+001 6.30000000e+001 -5.34482751e-005
2.90000000e+001 6.40000000e+001 -5.23169947e-005
2.90000000e+001 6.50000000e+001 -5.10903374e-005
2.90000000e+001 6.60000000e+001 -4.97992223e-005
2.90000000e+001 6.70000000e+001 -4.84527591e-005
2.90000000e+001 6.80000000e+001 -4.70547166e-005
2.90000000e+001 6.90000000e+001 -4.56074522e-005
2.90000000e+001 7.00000000e+001 -4.41299708e-005
2.90000000e+001 7.10000000e+001 -4.25929356e-005
2.90000000e+001 7.20000000e+001 -4.10290231e-005
2.90000000e+001 7.30000000e+001 -3.94553645e-005
2.90000000e+001 7.40000000e+001 -3.78700315e-005
2.90000000e+001 7.50000000e+001 -3.62864594e-005
2.90000000e+001 7.60000000e+001 -3.47043679e-005
2.90000000e+001 7.70000000e+001 -3.31293268e-005
2.90000000e+001 7.80000000e+001 -3.15603720e-005
2.90000000e+001 7.90000000e+001 -3.00049087e-005
2.90000000e+001 8.00000000e+001 -2.84631442e-005
2.90000000e+001 8.10000000e+001 -2.69351549e-005
2.90000000e+001 8.20000000e+001 -2.54210772e-005
2.90000000e+001 8.30000000e+001 -2.39207948e-005
2.90000000e+001 8.40000000e+001 -2.24341511e-005
2.90000000e+001 8.50000000e+001 -2.09608188e-005
2.90000000e+001 8.60000000e+001 -1.95003795e-005
2.90000000e+001 8.70000000e+001 -1.80522966e-005
2.90000000e+001 8.80000000e+001 -1.66159480e-005
2.90000000e+001 8.90000000e+001 -1.51906588e-005
2.90000000e+001 9.00000000e+001 -1.37756851e-005
2.90000000e+001 9.10000000e+001 -1.23702321e-005
2.90000000e+001 9.20000000e+001 -1.09734383e-005
2.90000000e+001 9.30000000e+001 -9.58443434e-006
2.90000000e+001 9.40000000e+001 -8.20229707e-006
2.90000000e+001 9.50000000e+001 -6.82608970e-006
2.90000000e+001 9.60000000e+001 -5.45486546e-006
2.90000000e+001 9.70000000e+001 -4.08762753e-006
2.90000000e+001 9.80000000e+001 -2.72340435e-006
2.90000000e+001 9.90000000e+001 -1.36119206e-006
2.90000000e+001 1.00000000e+002 0.00000000e+000
3.00000000e+001 0.00000000e+000 0.00000000e+000
3.00000000e+001 1.00000000e+000 -1.40361078e-006
3.00000000e+001 2.00000000e+000 -2.80832160e-006
3.00000000e+001 3.00000000e+000 -4.21526011e-006
3.00000000e+001 4.00000000e+000 -5.62550576e-006
3.00000000e+001 5.00000000e+000 -7.04019521e-006
3.00000000e+001 6.00000000e+000 -8.46038802e-006
3.00000000e+001 7.00000000e+000 -9.88715692e-006
3.00000000e+001 8.00000000e+000 -1.13215538e-005
3.00000000e+001 9.00000000e+000 -1.27645908e-005
3.00000000e+001 1.00000000e+001 -1.42172867e-005
3.00000000e+001 1.10000000e+001 -1.56805891e-005
3.00000000e+001 1.20000000e+001 -1.71554348e-005
3.00000000e+001 1.30000000e+001 -1.86426623e-005
3.00000000e+001 1.40000000e+001 -2.01430921e-005
3.00000000e+001 1.50000000e+001 -2.16574554e-005
3.00000000e+001 1.60000000e+001 -2.31863887e-005
3.00000000e+001 1.70000000e+001 -2.47304379e-005
3.00000000e+001 1.80000000e+001 -2.62900285e-005
3.00000000e+001 1.90000000e+001 -2.78656007e-005
3.00000000e+001 2.00000000e+001 -2.94582078e-005
3.00000000e+001 2.10000000e+001 -3.10613686e-005
3.00000000e+001 2.20000000e+001 -3.26754052e-005
3.00000000e+001 2.30000000e+001 -3.42992353e-005
3.00000000e+001 2.40000000e+001 -3.59357837e-005
3.00000000e+001 2.50000000e+001 -3.75885975e-005
3.00000000e+001 2.60000000e+001 -3.92333823e-005
3.00000000e+001 2.70000000e+001 -4.08790802e-005
3.00000000e+001 2.80000000e+001 -4.25127982e-005
3.00000000e+001 2.90000000e+001 -4.41338343e-005
3.00000000e+001 3.00000000e+001 -4.57061760e-005
3.00000000e+001 3.10000000e+001 -4.72476422e-005
3.00000000e+001 3.20000000e+001 -4.87573052e-005
3.00000000e+001 3.30000000e+001 -5.02082439e-005
3.00000000e+001 3.40000000e+001 -5.15797728e-005
3.00000000e+001 3.50000000e+001 -5.28841774e-005
3.00000000e+001 3.60000000e+001 -5.41319168e-005
3.00000000e+001 3.70000000e+001 -5.53093923e-005
3.00000000e+001 3.80000000e+001 -5.64050606e-005
3.00000000e+001 3.90000000e+001 -5.73956568e-005
3.00000000e+001 4.00000000e+001 -5.82789726e-005
3.00000000e+001 4.10000000e+001 -5.90232812e-005
3.00000000e+001 4.20000000e+001 -5.96911086e-005
3.00000000e+001 4.30000000e+001 -6.02090076e-005
3.00000000e+001 4.40000000e+001 -6.06486246e-005
3.00000000e+001 4.50000000e+001 -6.10182578e-005
3.00000000e+001 4.60000000e+001 -6.13473894e-005
3.00000000e+001 4.70000000e+001 -6.16079342e-005
3.00000000e+001 4.80000000e+001 -6.17902479e-005
3.00000000e+001 4.90000000e+001 -6.19113052e-005
3.00000000e+001 5.00000000e+001 -6.19680359e-005
3.00000000e+001 5.10000000e+001 -6.19535858e-005
3.00000000e+001 5.20000000e+001 -6.18575141e-005
3.00000000e+001 5.30000000e+001 -6.16379766e-005
3.00000000e+001 5.40000000e+001 -6.13998709e-005
3.00000000e+001 5.50000000e+001 -6.10693387e-005
3.00000000e+001 5.60000000e+001 -6.06497015e-005
3.00000000e+001 5.70000000e+001 -6.01288011e-005
3.00000000e+001 5.80000000e+001 -5.95548081e-005
3.00000000e+001 5.90000000e+001 -5.88638650e-005
3.00000000e+001 6.00000000e+001 -5.80916530e-005
3.00000000e+001 6.10000000e+001 -5.72405806e-005
3.00000000e+001 6.20000000e+001 -5.62870191e-005
3.00000000e+001 6.30000000e+001 -5.52342499e-005
3.00000000e+001 6.40000000e+001 -5.40972469e-005
3.00000000e+001 6.50000000e+001 -5.28515120e-005
3.00000000e+001 6.60000000e+001 -5.15327702e-005
3.00000000e+001 6.70000000e+001 -5.01755312e-005
3.00000000e+001 6.80000000e+001 -4.87377656e-005
3.00000000e+001 6.90000000e+001 -4.72428219e-005
3.00000000e+001 7.00000000e+001 -4.57053357e-005
3.00000000e+001 7.10000000e+001 -4.41102384e-005
3.00000000e+001 7.20000000e+001 -4.24890641e-005
3.00000000e+001 7.30000000e+001 -4.08514898e-005
3.00000000e+001 7.40000000e+001 -3.92030015e-005
3.00000000e+001 7.50000000e+001 -3.75432792e-005
3.00000000e+001 7.60000000e+001 -3.58894467e-005
3.00000000e+001 7.70000000e+001 -3.42490457e-005
3.00000000e+001 7.80000000e+001 -3.26208828e-005
3.00000000e+001 7.90000000e+001 -3.10029245e-005
3.00000000e+001 8.00000000e+001 -2.94001075e-005
3.00000000e+001 8.10000000e+001 -2.78126481e-005
3.00000000e+001 8.20000000e+001 -2.62410867e-005
3.00000000e+001 8.30000000e+001 -2.46850832e-005
3.00000000e+001 8.40000000e+001 -2.31444774e-005
3.00000000e+001 8.50000000e+001 -2.16189019e-005
3.00000000e+001 8.60000000e+001 -2.01077910e-005
3.00000000e+001 8.70000000e+001 -1.86105208e-005
3.00000000e+001 8.80000000e+001 -1.71263291e-005
3.00000000e+001 8.90000000e+001 -1.56544247e-005
3.00000000e+001 9.00000000e+001 -1.41939245e-005
3.00000000e+001 9.10000000e+001 -1.27439207e-005
3.00000000e+001 9.20000000e+001 -1.13034648e-005
3.00000000e+001 9.30000000e+001 -9.87156454e-006
3.00000000e+001 9.40000000e+001 -8.44719762e-006
3.00000000e+001 9.50000000e+001 -7.02933630e-006
3.00000000e+001 9.60000000e+001 -5.61690968e-006
3.00000000e+001 9.70000000e+001 -4.20883953e-006
3.00000000e+001 9.80000000e+001 -2.80406789e-006
3.00000000e+001 9.90000000e+001 -1.40148506e-006
3.00000000e+001 1.00000000e+002 0.00000000e+000
3.10000000e+001 0.00000000e+000 0.00000000e+000
3.10000000e+001 1.00000000e+000 -1.44286184e-006
3.10000000e+001 2.00000000e+000 -2.88693491e-006
3.10000000e+001 3.00000000e+000 -4.33341393e-006
3.10000000e+001 4.00000000e+000 -5.78352365e-006
3.10000000e+001 5.00000000e+000 -7.23844869e-006
3.10000000e+001 6.00000000e+000 -8.69939231e-006
3.10000000e+001 7.00000000e+000 -1.01675178e-005
3.10000000e+001 8.00000000e+000 -1.16439742e-005
3.10000000e+001 9.00000000e+000 -1.31299312e-005
3.10000000e+001 1.00000000e+001 -1.46265083e-005
3.10000000e+001 1.10000000e+001 -1.61347543e-005
3.10000000e+001 1.20000000e+001 -1.76557569e-005
3.10000000e+001 1.30000000e+001 -1.91904837e-005
3.10000000e+001 1.40000000e+001 -2.07399207e-005
3.10000000e+001 1.50000000e+001 -2.23049501e-005
3.10000000e+001 1.60000000e+001 -2.38863759e-005
3.10000000e+001 1.70000000e+001 -2.54848346e-005
3.10000000e+001 1.80000000e+001 -2.71007139e-005
3.10000000e+001 1.90000000e+001 -2.87338298e-005
3.10000000e+001 2.00000000e+001 -3.03840170e-005
3.10000000e+001 2.10000000e+001 -3.20487852e-005
3.10000000e+001 2.20000000e+001 -3.37282145e-005
3.10000000e+001 2.30000000e+001 -3.54219592e-005
3.10000000e+001 2.40000000e+001 -3.71273672e-005
3.10000000e+001 2.50000000e+001 -3.88488734e-005
3.10000000e+001 2.60000000e+001 -4.05632018e-005
3.10000000e+001 2.70000000e+001 -4.22742705e-005
3.10000000e+001 2.80000000e+001 -4.39715077e-005
3.10000000e+001 2.90000000e+001 -4.56536218e-005
3.10000000e+001 3.00000000e+001 -4.72894499e-005
3.10000000e+001 3.10000000e+001 -4.88808801e-005
3.10000000e+001 3.20000000e+001 -5.04299860e-005
3.10000000e+001 3.30000000e+001 -5.19121750e-005
3.10000000e+001 3.40000000e+001 -5.32969607e-005
3.10000000e+001 3.50000000e+001 -5.46177907e-005
3.10000000e+001 3.60000000e+001 -5.58717220e-005
3.10000000e+001 3.70000000e+001 -5.70483535e-005
3.10000000e+001 3.80000000e+001 -5.81081513e-005
3.10000000e+001 3.90000000e+001 -5.90741947e-005
3.10000000e+001 4.00000000e+001 -5.99229461e-005
3.10000000e+001 4.10000000e+001 -6.06199319e-005
3.10000000e+001 4.20000000e+001 -6.12160002e-005
3.10000000e+001 4.30000000e+001 -6.16846155e-005
3.10000000e+001 4.40000000e+001 -6.20919745e-005
3.10000000e+001 4.50000000e+001 -6.24319873e-005
3.10000000e+001 4.60000000e+001 -6.27419868e-005
3.10000000e+001 4.70000000e+001 -6.29950300e-005
3.10000000e+001 4.80000000e+001 -6.31599833e-005
3.10000000e+001 4.90000000e+001 -6.32423835e-005
3.10000000e+001 5.00000000e+001 -6.32889860e-005
3.10000000e+001 5.10000000e+001 -6.32968149e-005
3.10000000e+001 5.20000000e+001 -6.31970106e-005
3.10000000e+001 5.30000000e+001 -6.29990973e-005
3.10000000e+001 5.40000000e+001 -6.27764457e-005
3.10000000e+001 5.50000000e+001 -6.24487147e-005
3.10000000e+001 5.60000000e+001 -6.20480569e-005
3.10000000e+001 5.70000000e+001 -6.15687750e-005
3.10000000e+001 5.80000000e+001 -6.10158058e-005
3.10000000e+001 5.90000000e+001 -6.03669432e-005
3.10000000e+001 6.00000000e+001 -5.96564169e-005
3.10000000e+001 6.10000000e+001 -5.88470175e-005
3.10000000e+001 6.20000000e+001 -5.79330699e-005
3.10000000e+001 6.30000000e+001 -5.68883988e-005
3.10000000e+001 6.40000000e+001 -5.57576495e-005
3.10000000e+001 6.50000000e+001 -5.45138319e-005
3.10000000e+001 6.60000000e+001 -5.31930818e-005
3.10000000e+001 6.70000000e+001 -5.18183442e-005
3.10000000e+001 6.80000000e+001 -5.03674200e-005
3.10000000e+001 6.90000000e+001 -4.88443984e-005
3.10000000e+001 7.00000000e+001 -4.72377942e-005
3.10000000e+001 7.10000000e+001 -4.55897789e-005
3.10000000e+001 7.20000000e+001 -4.39163050e-005
3.10000000e+001 7.30000000e+001 -4.22208723e-005
3.10000000e+001 7.40000000e+001 -4.05121900e-005
3.10000000e+001 7.50000000e+001 -3.87870350e-005
3.10000000e+001 7.60000000e+001 -3.70611124e-005
3.10000000e+001 7.70000000e+001 -3.53564865e-005
3.10000000e+001 7.80000000e+001 -3.36651428e-005
3.10000000e+001 7.90000000e+001 -3.19843748e-005
3.10000000e+001 8.00000000e+001 -3.03217457e-005
3.10000000e+001 8.10000000e+001 -2.86742270e-005
3.10000000e+001 8.20000000e+001 -2.70455257e-005
3.10000000e+001 8.30000000e+001 -2.54339357e-005
3.10000000e+001 8.40000000e+001 -2.38397770e-005
3.10000000e+001 8.50000000e+001 -2.22624931e-005
3.10000000e+001 8.60000000e+001 -2.07013891e-005
3.10000000e+001 8.70000000e+001 -1.91556610e-005
3.10000000e+001 8.80000000e+001 -1.76244193e-005
3.10000000e+001 8.90000000e+001 -1.61067437e-005
3.10000000e+001 9.00000000e+001 -1.46016419e-005
3.10000000e+001 9.10000000e+001 -1.31080715e-005
3.10000000e+001 9.20000000e+001 -1.16249521e-005
3.10000000e+001 9.30000000e+001 -1.01511769e-005
3.10000000e+001 9.40000000e+001 -8.68561892e-006
3.10000000e+001 9.50000000e+001 -7.22714731e-006
3.10000000e+001 9.60000000e+001 -5.77458059e-006
3.10000000e+001 9.70000000e+001 -4.32677052e-006
3.10000000e+001 9.80000000e+001 -2.88251999e-006
3.10000000e+001 9.90000000e+001 -1.44066621e-006
3.10000000e+001 1.00000000e+002 0.00000000e+000
3.20000000e+001 0.00000000e+000 0.00000000e+000
3.20000000e+001 1.00000000e+000 -1.48090510e-006
3.20000000e+001 2.00000000e+000 -2.96311646e-006
3.20000000e+001 3.00000000e+000 -4.44794478e-006
3.20000000e+001 4.00000000e+000 -5.93670256e-006
3.20000000e+001 5.00000000e+000 -7.43069313e-006
3.20000000e+001 6.00000000e+000 -8.93119704e-006
3.20000000e+001 7.00000000e+000 -1.04395167e-005
3.20000000e+001 8.00000000e+000 -1.19569213e-005
3.20000000e+001 9.00000000e+000 -1.34846941e-005
3.20000000e+001 1.00000000e+001 -1.50240203e-005
3.20000000e+001 1.10000000e+001 -1.65761830e-005
3.20000000e+001 1.20000000e+001 -1.81423238e-005
3.20000000e+001 1.30000000e+001 -1.97236041e-005
3.20000000e+001 1.40000000e+001 -2.13211570e-005
3.20000000e+001 1.50000000e+001 -2.29360467e-005
3.20000000e+001 1.60000000e+001 -2.45692954e-005
3.20000000e+001 1.70000000e+001 -2.62218273e-005
3.20000000e+001 1.80000000e+001 -2.78941407e-005
3.20000000e+001 1.90000000e+001 -2.95850114e-005
3.20000000e+001 2.00000000e+001 -3.12952652e-005
3.20000000e+001 2.10000000e+001 -3.30215007e-005
3.20000000e+001 2.20000000e+001 -3.47654204e-005
3.20000000e+001 2.30000000e+001 -3.65279084e-005
3.20000000e+001 2.40000000e+001 -3.83028164e-005
3.20000000e+001 2.50000000e+001 -4.00827739e-005
3.20000000e+001 2.60000000e+001 -4.18609561e-005
3.20000000e+001 2.70000000e+001 -4.36301671e-005
3.20000000e+001 2.80000000e+001 -4.53845932e-005
3.20000000e+001 2.90000000e+001 -4.71170897e-005
3.20000000e+001 3.00000000e+001 -4.88182122e-005
3.20000000e+001 3.10000000e+001 -5.04550408e-005
3.20000000e+001 3.20000000e+001 -5.20341091e-005
3.20000000e+001 3.30000000e+001 -5.35442887e-005
3.20000000e+001 3.40000000e+001 -5.49563374e-005
3.20000000e+001 3.50000000e+001 -5.62695750e-005
3.20000000e+001 3.60000000e+001 -5.74962869e-005
3.20000000e+001 3.70000000e+001 -5.86055685e-005
3.20000000e+001 3.80000000e+001 -5.96374812e-005
3.20000000e+001 3.90000000e+001 -6.05563400e-005
3.20000000e+001 4.00000000e+001 -6.13537632e-005
3.20000000e+001 4.10000000e+001 -6.20140345e-005
3.20000000e+001 4.20000000e+001 -6.25556204e-005
3.20000000e+001 4.30000000e+001 -6.29880160e-005
3.20000000e+001 4.40000000e+001 -6.33623786e-005
3.20000000e+001 4.50000000e+001 -6.36823534e-005
3.20000000e+001 4.60000000e+001 -6.39567297e-005
3.20000000e+001 4.70000000e+001 -6.41849547e-005
3.20000000e+001 4.80000000e+001 -6.43179010e-005
3.20000000e+001 4.90000000e+001 -6.43735257e-005
3.20000000e+001 5.00000000e+001 -6.44204629e-005
3.20000000e+001 5.10000000e+001 -6.44270622e-005
3.20000000e+001 5.20000000e+001 -6.43361855e-005
3.20000000e+001 5.30000000e+001 -6.41780498e-005
3.20000000e+001 5.40000000e+001 -6.39786958e-005
3.20000000e+001 5.50000000e+001 -6.36726763e-005
3.20000000e+001 5.60000000e+001 -6.32888550e-005
3.20000000e+001 5.70000000e+001 -6.28589551e-005
3.20000000e+001 5.80000000e+001 -6.23458473e-005
3.20000000e+001 5.90000000e+001 -6.17411133e-005
3.20000000e+001 6.00000000e+001 -6.10586430e-005
3.20000000e+001 6.10000000e+001 -6.02826876e-005
3.20000000e+001 6.20000000e+001 -5.94557532e-005
