Iteration result of potential using 2D Gauss-Seidel relaxation method

Parameters : 
x \in [0.00000000e+000, 1.00000000e+002], y \in [0.00000000e+000, 1.00000000e+002]
Boundary value : all 0 
n_x = 100, n_y = 100, max_dif_tar = 1.00000001e-010

iterations = 6697

       x             y           f(x)       
4.40000000e+001 1.90000000e+001 -3.71387287e-005
4.40000000e+001 2.00000000e+001 -3.94220588e-005
4.40000000e+001 2.10000000e+001 -4.17371702e-005
4.40000000e+001 2.20000000e+001 -4.40678996e-005
4.40000000e+001 2.30000000e+001 -4.63948163e-005
4.40000000e+001 2.40000000e+001 -4.87303187e-005
4.40000000e+001 2.50000000e+001 -5.10157406e-005
4.40000000e+001 2.60000000e+001 -5.32136946e-005
4.40000000e+001 2.70000000e+001 -5.52741512e-005
4.40000000e+001 2.80000000e+001 -5.72189274e-005
4.40000000e+001 2.90000000e+001 -5.90379968e-005
4.40000000e+001 3.00000000e+001 -6.06690919e-005
4.40000000e+001 3.10000000e+001 -6.20852807e-005
4.40000000e+001 3.20000000e+001 -6.33023956e-005
4.40000000e+001 3.30000000e+001 -6.43337335e-005
4.40000000e+001 3.40000000e+001 -6.51443042e-005
4.40000000e+001 3.50000000e+001 -6.57858400e-005
4.40000000e+001 3.60000000e+001 -6.62848688e-005
4.40000000e+001 3.70000000e+001 -6.66881970e-005
4.40000000e+001 3.80000000e+001 -6.69596629e-005
4.40000000e+001 3.90000000e+001 -6.71682938e-005
4.40000000e+001 4.00000000e+001 -6.73130562e-005
4.40000000e+001 4.10000000e+001 -6.74316325e-005
4.40000000e+001 4.20000000e+001 -6.75136107e-005
4.40000000e+001 4.30000000e+001 -6.75715055e-005
4.40000000e+001 4.40000000e+001 -6.76171039e-005
4.40000000e+001 4.50000000e+001 -6.76446143e-005
4.40000000e+001 4.60000000e+001 -6.76636337e-005
4.40000000e+001 4.70000000e+001 -6.76778800e-005
4.40000000e+001 4.80000000e+001 -6.76776035e-005
4.40000000e+001 4.90000000e+001 -6.76805212e-005
4.40000000e+001 5.00000000e+001 -6.76822237e-005
4.40000000e+001 5.10000000e+001 -6.76874333e-005
4.40000000e+001 5.20000000e+001 -6.76850323e-005
4.40000000e+001 5.30000000e+001 -6.76805357e-005
4.40000000e+001 5.40000000e+001 -6.76671625e-005
4.40000000e+001 5.50000000e+001 -6.76514610e-005
4.40000000e+001 5.60000000e+001 -6.76344862e-005
4.40000000e+001 5.70000000e+001 -6.76153941e-005
4.40000000e+001 5.80000000e+001 -6.75808624e-005
4.40000000e+001 5.90000000e+001 -6.75129268e-005
4.40000000e+001 6.00000000e+001 -6.74047042e-005
4.40000000e+001 6.10000000e+001 -6.72490132e-005
4.40000000e+001 6.20000000e+001 -6.70049267e-005
4.40000000e+001 6.30000000e+001 -6.67151180e-005
4.40000000e+001 6.40000000e+001 -6.63057072e-005
4.40000000e+001 6.50000000e+001 -6.57913042e-005
4.40000000e+001 6.60000000e+001 -6.50887232e-005
4.40000000e+001 6.70000000e+001 -6.42056693e-005
4.40000000e+001 6.80000000e+001 -6.31474686e-005
4.40000000e+001 6.90000000e+001 -6.19437560e-005
4.40000000e+001 7.00000000e+001 -6.05138775e-005
4.40000000e+001 7.10000000e+001 -5.88747134e-005
4.40000000e+001 7.20000000e+001 -5.70454904e-005
4.40000000e+001 7.30000000e+001 -5.50824261e-005
4.40000000e+001 7.40000000e+001 -5.29788740e-005
4.40000000e+001 7.50000000e+001 -5.07931363e-005
4.40000000e+001 7.60000000e+001 -4.85423770e-005
4.40000000e+001 7.70000000e+001 -4.62606949e-005
4.40000000e+001 7.80000000e+001 -4.39466457e-005
4.40000000e+001 7.90000000e+001 -4.16255316e-005
4.40000000e+001 8.00000000e+001 -3.93311493e-005
4.40000000e+001 8.10000000e+001 -3.70741072e-005
4.40000000e+001 8.20000000e+001 -3.48518297e-005
4.40000000e+001 8.30000000e+001 -3.26640074e-005
4.40000000e+001 8.40000000e+001 -3.05205249e-005
4.40000000e+001 8.50000000e+001 -2.84187918e-005
4.40000000e+001 8.60000000e+001 -2.63558468e-005
4.40000000e+001 8.70000000e+001 -2.43287250e-005
4.40000000e+001 8.80000000e+001 -2.23344705e-005
4.40000000e+001 8.90000000e+001 -2.03702239e-005
4.40000000e+001 9.00000000e+001 -1.84332894e-005
4.40000000e+001 9.10000000e+001 -1.65210204e-005
4.40000000e+001 9.20000000e+001 -1.46307902e-005
4.40000000e+001 9.30000000e+001 -1.27600115e-005
4.40000000e+001 9.40000000e+001 -1.09061348e-005
4.40000000e+001 9.50000000e+001 -9.06665537e-006
4.40000000e+001 9.60000000e+001 -7.23910671e-006
4.40000000e+001 9.70000000e+001 -5.42105772e-006
4.40000000e+001 9.80000000e+001 -3.61010757e-006
4.40000000e+001 9.90000000e+001 -1.80387656e-006
4.40000000e+001 1.00000000e+002 0.00000000e+000
4.50000000e+001 0.00000000e+000 0.00000000e+000
4.50000000e+001 1.00000000e+000 -1.81667906e-006
4.50000000e+001 2.00000000e+000 -3.63581012e-006
4.50000000e+001 3.00000000e+000 -5.45985222e-006
4.50000000e+001 4.00000000e+000 -7.29128442e-006
4.50000000e+001 5.00000000e+000 -9.13261647e-006
4.50000000e+001 6.00000000e+000 -1.09864031e-005
4.50000000e+001 7.00000000e+000 -1.28552492e-005
4.50000000e+001 8.00000000e+000 -1.47418305e-005
4.50000000e+001 9.00000000e+000 -1.66488971e-005
4.50000000e+001 1.00000000e+001 -1.85792651e-005
4.50000000e+001 1.10000000e+001 -2.05356828e-005
4.50000000e+001 1.20000000e+001 -2.25201929e-005
4.50000000e+001 1.30000000e+001 -2.45358769e-005
4.50000000e+001 1.40000000e+001 -2.65865965e-005
4.50000000e+001 1.50000000e+001 -2.86756440e-005
4.50000000e+001 1.60000000e+001 -3.08064009e-005
4.50000000e+001 1.70000000e+001 -3.29741597e-005
4.50000000e+001 1.80000000e+001 -3.51913950e-005
4.50000000e+001 1.90000000e+001 -3.74553892e-005
4.50000000e+001 2.00000000e+001 -3.97654585e-005
4.50000000e+001 2.10000000e+001 -4.21021396e-005
4.50000000e+001 2.20000000e+001 -4.44605867e-005
4.50000000e+001 2.30000000e+001 -4.68077124e-005
4.50000000e+001 2.40000000e+001 -4.91457140e-005
4.50000000e+001 2.50000000e+001 -5.14210988e-005
4.50000000e+001 2.60000000e+001 -5.36092884e-005
4.50000000e+001 2.70000000e+001 -5.56884879e-005
4.50000000e+001 2.80000000e+001 -5.76719249e-005
4.50000000e+001 2.90000000e+001 -5.94619596e-005
4.50000000e+001 3.00000000e+001 -6.10280513e-005
4.50000000e+001 3.10000000e+001 -6.24253298e-005
4.50000000e+001 3.20000000e+001 -6.36096447e-005
4.50000000e+001 3.30000000e+001 -6.45825057e-005
4.50000000e+001 3.40000000e+001 -6.53639581e-005
4.50000000e+001 3.50000000e+001 -6.59887737e-005
4.50000000e+001 3.60000000e+001 -6.64482141e-005
4.50000000e+001 3.70000000e+001 -6.68071734e-005
4.50000000e+001 3.80000000e+001 -6.70617374e-005
4.50000000e+001 3.90000000e+001 -6.72497554e-005
4.50000000e+001 4.00000000e+001 -6.73810937e-005
4.50000000e+001 4.10000000e+001 -6.74742259e-005
4.50000000e+001 4.20000000e+001 -6.75417905e-005
4.50000000e+001 4.30000000e+001 -6.75863412e-005
4.50000000e+001 4.40000000e+001 -6.76180862e-005
4.50000000e+001 4.50000000e+001 -6.76385389e-005
4.50000000e+001 4.60000000e+001 -6.76535492e-005
4.50000000e+001 4.70000000e+001 -6.76637865e-005
4.50000000e+001 4.80000000e+001 -6.76675045e-005
4.50000000e+001 4.90000000e+001 -6.76705095e-005
4.50000000e+001 5.00000000e+001 -6.76732234e-005
4.50000000e+001 5.10000000e+001 -6.76765703e-005
4.50000000e+001 5.20000000e+001 -6.76758500e-005
4.50000000e+001 5.30000000e+001 -6.76735071e-005
4.50000000e+001 5.40000000e+001 -6.76683776e-005
4.50000000e+001 5.50000000e+001 -6.76603668e-005
4.50000000e+001 5.60000000e+001 -6.76497293e-005
4.50000000e+001 5.70000000e+001 -6.76375130e-005
4.50000000e+001 5.80000000e+001 -6.76106865e-005
4.50000000e+001 5.90000000e+001 -6.75520641e-005
4.50000000e+001 6.00000000e+001 -6.74629046e-005
4.50000000e+001 6.10000000e+001 -6.73245522e-005
4.50000000e+001 6.20000000e+001 -6.71025700e-005
4.50000000e+001 6.30000000e+001 -6.68368230e-005
4.50000000e+001 6.40000000e+001 -6.64756590e-005
4.50000000e+001 6.50000000e+001 -6.60049845e-005
4.50000000e+001 6.60000000e+001 -6.53454190e-005
4.50000000e+001 6.70000000e+001 -6.45181353e-005
4.50000000e+001 6.80000000e+001 -6.35212127e-005
4.50000000e+001 6.90000000e+001 -6.23311134e-005
4.50000000e+001 7.00000000e+001 -6.09483432e-005
4.50000000e+001 7.10000000e+001 -5.93109216e-005
4.50000000e+001 7.20000000e+001 -5.74938604e-005
4.50000000e+001 7.30000000e+001 -5.55330444e-005
4.50000000e+001 7.40000000e+001 -5.34529900e-005
4.50000000e+001 7.50000000e+001 -5.12654551e-005
4.50000000e+001 7.60000000e+001 -4.90026468e-005
4.50000000e+001 7.70000000e+001 -4.66901001e-005
4.50000000e+001 7.80000000e+001 -4.43650097e-005
4.50000000e+001 7.90000000e+001 -4.20169090e-005
4.50000000e+001 8.00000000e+001 -3.96910182e-005
4.50000000e+001 8.10000000e+001 -3.74073970e-005
4.50000000e+001 8.20000000e+001 -3.51613999e-005
4.50000000e+001 8.30000000e+001 -3.29558061e-005
4.50000000e+001 8.40000000e+001 -3.07904011e-005
4.50000000e+001 8.50000000e+001 -2.86663162e-005
4.50000000e+001 8.60000000e+001 -2.65821072e-005
4.50000000e+001 8.70000000e+001 -2.45347401e-005
4.50000000e+001 8.80000000e+001 -2.25211188e-005
4.50000000e+001 8.90000000e+001 -2.05382403e-005
4.50000000e+001 9.00000000e+001 -1.85834888e-005
4.50000000e+001 9.10000000e+001 -1.66541831e-005
4.50000000e+001 9.20000000e+001 -1.47476021e-005
4.50000000e+001 9.30000000e+001 -1.28610573e-005
4.50000000e+001 9.40000000e+001 -1.09919029e-005
4.50000000e+001 9.50000000e+001 -9.13754684e-006
4.50000000e+001 9.60000000e+001 -7.29544581e-006
4.50000000e+001 9.70000000e+001 -5.46309730e-006
4.50000000e+001 9.80000000e+001 -3.63803247e-006
4.50000000e+001 9.90000000e+001 -1.81780877e-006
4.50000000e+001 1.00000000e+002 0.00000000e+000
4.60000000e+001 0.00000000e+000 0.00000000e+000
4.60000000e+001 1.00000000e+000 -1.82762358e-006
4.60000000e+001 2.00000000e+000 -3.65774008e-006
4.60000000e+001 3.00000000e+000 -5.49284960e-006
4.60000000e+001 4.00000000e+000 -7.33547358e-006
4.60000000e+001 5.00000000e+000 -9.18816568e-006
4.60000000e+001 6.00000000e+000 -1.10535257e-005
4.60000000e+001 7.00000000e+000 -1.29342125e-005
4.60000000e+001 8.00000000e+000 -1.48329636e-005
4.60000000e+001 9.00000000e+000 -1.67526323e-005
4.60000000e+001 1.00000000e+001 -1.86962570e-005
4.60000000e+001 1.10000000e+001 -2.06672630e-005
4.60000000e+001 1.20000000e+001 -2.26652846e-005
4.60000000e+001 1.30000000e+001 -2.46936688e-005
4.60000000e+001 1.40000000e+001 -2.67580999e-005
4.60000000e+001 1.50000000e+001 -2.88610936e-005
4.60000000e+001 1.60000000e+001 -3.10072901e-005
4.60000000e+001 1.70000000e+001 -3.31892370e-005
4.60000000e+001 1.80000000e+001 -3.54210024e-005
4.60000000e+001 1.90000000e+001 -3.77038559e-005
4.60000000e+001 2.00000000e+001 -4.00239187e-005
4.60000000e+001 2.10000000e+001 -4.23788297e-005
4.60000000e+001 2.20000000e+001 -4.47480234e-005
4.60000000e+001 2.30000000e+001 -4.71196217e-005
4.60000000e+001 2.40000000e+001 -4.94838678e-005
4.60000000e+001 2.50000000e+001 -5.17702028e-005
4.60000000e+001 2.60000000e+001 -5.39415159e-005
4.60000000e+001 2.70000000e+001 -5.59845139e-005
4.60000000e+001 2.80000000e+001 -5.79530169e-005
4.60000000e+001 2.90000000e+001 -5.97641883e-005
4.60000000e+001 3.00000000e+001 -6.13171142e-005
4.60000000e+001 3.10000000e+001 -6.26879191e-005
4.60000000e+001 3.20000000e+001 -6.38506826e-005
4.60000000e+001 3.30000000e+001 -6.47896522e-005
4.60000000e+001 3.40000000e+001 -6.55430049e-005
4.60000000e+001 3.50000000e+001 -6.61254089e-005
4.60000000e+001 3.60000000e+001 -6.65521948e-005
4.60000000e+001 3.70000000e+001 -6.68824505e-005
4.60000000e+001 3.80000000e+001 -6.71224407e-005
4.60000000e+001 3.90000000e+001 -6.72860988e-005
4.60000000e+001 4.00000000e+001 -6.74228868e-005
4.60000000e+001 4.10000000e+001 -6.75116971e-005
4.60000000e+001 4.20000000e+001 -6.75646515e-005
4.60000000e+001 4.30000000e+001 -6.76004929e-005
4.60000000e+001 4.40000000e+001 -6.76225827e-005
4.60000000e+001 4.50000000e+001 -6.76381096e-005
4.60000000e+001 4.60000000e+001 -6.76484124e-005
4.60000000e+001 4.70000000e+001 -6.76542331e-005
4.60000000e+001 4.80000000e+001 -6.76579730e-005
4.60000000e+001 4.90000000e+001 -6.76609925e-005
4.60000000e+001 5.00000000e+001 -6.76637719e-005
4.60000000e+001 5.10000000e+001 -6.76664349e-005
4.60000000e+001 5.20000000e+001 -6.76680356e-005
4.60000000e+001 5.30000000e+001 -6.76694472e-005
4.60000000e+001 5.40000000e+001 -6.76705022e-005
4.60000000e+001 5.50000000e+001 -6.76678465e-005
4.60000000e+001 5.60000000e+001 -6.76646741e-005
4.60000000e+001 5.70000000e+001 -6.76597992e-005
4.60000000e+001 5.80000000e+001 -6.76383279e-005
4.60000000e+001 5.90000000e+001 -6.75970077e-005
4.60000000e+001 6.00000000e+001 -6.75132469e-005
4.60000000e+001 6.10000000e+001 -6.73722607e-005
4.60000000e+001 6.20000000e+001 -6.71701855e-005
4.60000000e+001 6.30000000e+001 -6.69290603e-005
4.60000000e+001 6.40000000e+001 -6.65873158e-005
4.60000000e+001 6.50000000e+001 -6.61417507e-005
4.60000000e+001 6.60000000e+001 -6.55564218e-005
4.60000000e+001 6.70000000e+001 -6.47788329e-005
4.60000000e+001 6.80000000e+001 -6.37958510e-005
4.60000000e+001 6.90000000e+001 -6.26267647e-005
4.60000000e+001 7.00000000e+001 -6.12673102e-005
4.60000000e+001 7.10000000e+001 -5.96706232e-005
4.60000000e+001 7.20000000e+001 -5.78610634e-005
4.60000000e+001 7.30000000e+001 -5.59018044e-005
4.60000000e+001 7.40000000e+001 -5.38200111e-005
4.60000000e+001 7.50000000e+001 -5.16132932e-005
4.60000000e+001 7.60000000e+001 -4.93505686e-005
4.60000000e+001 7.70000000e+001 -4.70395207e-005
4.60000000e+001 7.80000000e+001 -4.46901722e-005
4.60000000e+001 7.90000000e+001 -4.23292731e-005
4.60000000e+001 8.00000000e+001 -3.99901219e-005
4.60000000e+001 8.10000000e+001 -3.76911012e-005
4.60000000e+001 8.20000000e+001 -3.54267540e-005
4.60000000e+001 8.30000000e+001 -3.32007221e-005
4.60000000e+001 8.40000000e+001 -3.10164069e-005
4.60000000e+001 8.50000000e+001 -2.88740430e-005
4.60000000e+001 8.60000000e+001 -2.67716023e-005
4.60000000e+001 8.70000000e+001 -2.47070766e-005
4.60000000e+001 8.80000000e+001 -2.26770899e-005
4.60000000e+001 8.90000000e+001 -2.06781842e-005
4.60000000e+001 9.00000000e+001 -1.87082987e-005
4.60000000e+001 9.10000000e+001 -1.67646649e-005
4.60000000e+001 9.20000000e+001 -1.48444215e-005
4.60000000e+001 9.30000000e+001 -1.29447490e-005
4.60000000e+001 9.40000000e+001 -1.10629035e-005
4.60000000e+001 9.50000000e+001 -9.19621016e-006
4.60000000e+001 9.60000000e+001 -7.34205287e-006
4.60000000e+001 9.70000000e+001 -5.49786682e-006
4.60000000e+001 9.80000000e+001 -3.66112477e-006
4.60000000e+001 9.90000000e+001 -1.82932899e-006
4.60000000e+001 1.00000000e+002 0.00000000e+000
4.70000000e+001 0.00000000e+000 0.00000000e+000
4.70000000e+001 1.00000000e+000 -1.83608427e-006
4.70000000e+001 2.00000000e+000 -3.67469170e-006
4.70000000e+001 3.00000000e+000 -5.51835319e-006
4.70000000e+001 4.00000000e+000 -7.36962102e-006
4.70000000e+001 5.00000000e+000 -9.23108018e-006
4.70000000e+001 6.00000000e+000 -1.11053614e-005
4.70000000e+001 7.00000000e+000 -1.29951550e-005
4.70000000e+001 8.00000000e+000 -1.49032294e-005
4.70000000e+001 9.00000000e+000 -1.68324659e-005
4.70000000e+001 1.00000000e+001 -1.87859296e-005
4.70000000e+001 1.10000000e+001 -2.07670601e-005
4.70000000e+001 1.20000000e+001 -2.27756773e-005
4.70000000e+001 1.30000000e+001 -2.48154920e-005
4.70000000e+001 1.40000000e+001 -2.68911226e-005
4.70000000e+001 1.50000000e+001 -2.90034259e-005
4.70000000e+001 1.60000000e+001 -3.11597978e-005
4.70000000e+001 1.70000000e+001 -3.33531752e-005
4.70000000e+001 1.80000000e+001 -3.55963930e-005
4.70000000e+001 1.90000000e+001 -3.78897930e-005
4.70000000e+001 2.00000000e+001 -4.02270416e-005
4.70000000e+001 2.10000000e+001 -4.25984399e-005
4.70000000e+001 2.20000000e+001 -4.49781437e-005
4.70000000e+001 2.30000000e+001 -4.73466971e-005
4.70000000e+001 2.40000000e+001 -4.97145193e-005
4.70000000e+001 2.50000000e+001 -5.20088688e-005
4.70000000e+001 2.60000000e+001 -5.41709014e-005
4.70000000e+001 2.70000000e+001 -5.62307905e-005
4.70000000e+001 2.80000000e+001 -5.81585300e-005
4.70000000e+001 2.90000000e+001 -5.99399682e-005
4.70000000e+001 3.00000000e+001 -6.15007157e-005
4.70000000e+001 3.10000000e+001 -6.28564449e-005
4.70000000e+001 3.20000000e+001 -6.39963109e-005
4.70000000e+001 3.30000000e+001 -6.49322901e-005
4.70000000e+001 3.40000000e+001 -6.56798948e-005
4.70000000e+001 3.50000000e+001 -6.62263701e-005
4.70000000e+001 3.60000000e+001 -6.66408814e-005
4.70000000e+001 3.70000000e+001 -6.69482179e-005
4.70000000e+001 3.80000000e+001 -6.71704256e-005
4.70000000e+001 3.90000000e+001 -6.73222312e-005
4.70000000e+001 4.00000000e+001 -6.74410621e-005
4.70000000e+001 4.10000000e+001 -6.75290139e-005
4.70000000e+001 4.20000000e+001 -6.75816846e-005
4.70000000e+001 4.30000000e+001 -6.76084819e-005
4.70000000e+001 4.40000000e+001 -6.76318450e-005
4.70000000e+001 4.50000000e+001 -6.76393538e-005
4.70000000e+001 4.60000000e+001 -6.76447817e-005
4.70000000e+001 4.70000000e+001 -6.76469499e-005
4.70000000e+001 4.80000000e+001 -6.76493510e-005
4.70000000e+001 4.90000000e+001 -6.76518830e-005
4.70000000e+001 5.00000000e+001 -6.76546115e-005
4.70000000e+001 5.10000000e+001 -6.76575364e-005
4.70000000e+001 5.20000000e+001 -6.76605923e-005
4.70000000e+001 5.30000000e+001 -6.76645286e-005
4.70000000e+001 5.40000000e+001 -6.76683921e-005
4.70000000e+001 5.50000000e+001 -6.76682466e-005
4.70000000e+001 5.60000000e+001 -6.76715426e-005
4.70000000e+001 5.70000000e+001 -6.76723212e-005
4.70000000e+001 5.80000000e+001 -6.76570708e-005
4.70000000e+001 5.90000000e+001 -6.76139753e-005
4.70000000e+001 6.00000000e+001 -6.75437259e-005
4.70000000e+001 6.10000000e+001 -6.74234034e-005
4.70000000e+001 6.20000000e+001 -6.72368842e-005
4.70000000e+001 6.30000000e+001 -6.69873334e-005
4.70000000e+001 6.40000000e+001 -6.66597407e-005
4.70000000e+001 6.50000000e+001 -6.62464663e-005
4.70000000e+001 6.60000000e+001 -6.57204946e-005
4.70000000e+001 6.70000000e+001 -6.49951689e-005
4.70000000e+001 6.80000000e+001 -6.40362341e-005
4.70000000e+001 6.90000000e+001 -6.28679627e-005
4.70000000e+001 7.00000000e+001 -6.15079989e-005
4.70000000e+001 7.10000000e+001 -5.99234045e-005
4.70000000e+001 7.20000000e+001 -5.81432068e-005
4.70000000e+001 7.30000000e+001 -5.61970737e-005
4.70000000e+001 7.40000000e+001 -5.41096451e-005
4.70000000e+001 7.50000000e+001 -5.19000641e-005
4.70000000e+001 7.60000000e+001 -4.96338253e-005
4.70000000e+001 7.70000000e+001 -4.73013533e-005
4.70000000e+001 7.80000000e+001 -4.49546023e-005
4.70000000e+001 7.90000000e+001 -4.25857652e-005
4.70000000e+001 8.00000000e+001 -4.02346050e-005
4.70000000e+001 8.10000000e+001 -3.79158009e-005
4.70000000e+001 8.20000000e+001 -3.56425007e-005
4.70000000e+001 8.30000000e+001 -3.33974785e-005
4.70000000e+001 8.40000000e+001 -3.11979165e-005
4.70000000e+001 8.50000000e+001 -2.90419284e-005
4.70000000e+001 8.60000000e+001 -2.69232551e-005
4.70000000e+001 8.70000000e+001 -2.48449433e-005
4.70000000e+001 8.80000000e+001 -2.28020472e-005
4.70000000e+001 8.90000000e+001 -2.07891699e-005
4.70000000e+001 9.00000000e+001 -1.88069080e-005
4.70000000e+001 9.10000000e+001 -1.68518054e-005
4.70000000e+001 9.20000000e+001 -1.49207108e-005
4.70000000e+001 9.30000000e+001 -1.30106509e-005
4.70000000e+001 9.40000000e+001 -1.11187837e-005
4.70000000e+001 9.50000000e+001 -9.24236156e-006
4.70000000e+001 9.60000000e+001 -7.37870869e-006
4.70000000e+001 9.70000000e+001 -5.52520669e-006
4.70000000e+001 9.80000000e+001 -3.67927964e-006
4.70000000e+001 9.90000000e+001 -1.83838506e-006
4.70000000e+001 1.00000000e+002 0.00000000e+000
4.80000000e+001 0.00000000e+000 0.00000000e+000
4.80000000e+001 1.00000000e+000 -1.84203054e-006
4.80000000e+001 2.00000000e+000 -3.68660403e-006
4.80000000e+001 3.00000000e+000 -5.53627160e-006
4.80000000e+001 4.00000000e+000 -7.39360439e-006
4.80000000e+001 5.00000000e+000 -9.26120629e-006
4.80000000e+001 6.00000000e+000 -1.11417239e-005
4.80000000e+001 7.00000000e+000 -1.30378594e-005
4.80000000e+001 8.00000000e+000 -1.49523812e-005
4.80000000e+001 9.00000000e+000 -1.68881288e-005
4.80000000e+001 1.00000000e+001 -1.88479971e-005
4.80000000e+001 1.10000000e+001 -2.08348101e-005
4.80000000e+001 1.20000000e+001 -2.28507215e-005
4.80000000e+001 1.30000000e+001 -2.48991819e-005
4.80000000e+001 1.40000000e+001 -2.69826014e-005
4.80000000e+001 1.50000000e+001 -2.91017768e-005
4.80000000e+001 1.60000000e+001 -3.12628363e-005
4.80000000e+001 1.70000000e+001 -3.34669130e-005
4.80000000e+001 1.80000000e+001 -3.57217032e-005
4.80000000e+001 1.90000000e+001 -3.80262827e-005
4.80000000e+001 2.00000000e+001 -4.03729318e-005
4.80000000e+001 2.10000000e+001 -4.27398081e-005
4.80000000e+001 2.20000000e+001 -4.51210653e-005
4.80000000e+001 2.30000000e+001 -4.74837980e-005
4.80000000e+001 2.40000000e+001 -4.98385816e-005
4.80000000e+001 2.50000000e+001 -5.21277179e-005
4.80000000e+001 2.60000000e+001 -5.43153146e-005
4.80000000e+001 2.70000000e+001 -5.63942667e-005
4.80000000e+001 2.80000000e+001 -5.83349756e-005
4.80000000e+001 2.90000000e+001 -6.00825770e-005
4.80000000e+001 3.00000000e+001 -6.16376419e-005
4.80000000e+001 3.10000000e+001 -6.29906135e-005
4.80000000e+001 3.20000000e+001 -6.41169972e-005
4.80000000e+001 3.30000000e+001 -6.50468064e-005
4.80000000e+001 3.40000000e+001 -6.57726050e-005
4.80000000e+001 3.50000000e+001 -6.63199535e-005
4.80000000e+001 3.60000000e+001 -6.67296408e-005
4.80000000e+001 3.70000000e+001 -6.70243753e-005
4.80000000e+001 3.80000000e+001 -6.72168899e-005
4.80000000e+001 3.90000000e+001 -6.73513350e-005
4.80000000e+001 4.00000000e+001 -6.74578405e-005
4.80000000e+001 4.10000000e+001 -6.75364718e-005
4.80000000e+001 4.20000000e+001 -6.75880656e-005
4.80000000e+001 4.30000000e+001 -6.76115305e-005
4.80000000e+001 4.40000000e+001 -6.76292766e-005
4.80000000e+001 4.50000000e+001 -6.76349227e-005
4.80000000e+001 4.60000000e+001 -6.76394411e-005
4.80000000e+001 4.70000000e+001 -6.76396230e-005
4.80000000e+001 4.80000000e+001 -6.76407799e-005
4.80000000e+001 4.90000000e+001 -6.76427662e-005
4.80000000e+001 5.00000000e+001 -6.76454438e-005
4.80000000e+001 5.10000000e+001 -6.76486961e-005
4.80000000e+001 5.20000000e+001 -6.76524505e-005
4.80000000e+001 5.30000000e+001 -6.76567361e-005
4.80000000e+001 5.40000000e+001 -6.76611380e-005
4.80000000e+001 5.50000000e+001 -6.76653945e-005
4.80000000e+001 5.60000000e+001 -6.76728087e-005
4.80000000e+001 5.70000000e+001 -6.76742275e-005
4.80000000e+001 5.80000000e+001 -6.76638447e-005
4.80000000e+001 5.90000000e+001 -6.76208001e-005
4.80000000e+001 6.00000000e+001 -6.75645715e-005
4.80000000e+001 6.10000000e+001 -6.74614712e-005
4.80000000e+001 6.20000000e+001 -6.72804890e-005
4.80000000e+001 6.30000000e+001 -6.70387744e-005
4.80000000e+001 6.40000000e+001 -6.67282438e-005
4.80000000e+001 6.50000000e+001 -6.63208557e-005
4.80000000e+001 6.60000000e+001 -6.57960991e-005
4.80000000e+001 6.70000000e+001 -6.51128721e-005
4.80000000e+001 6.80000000e+001 -6.41845181e-005
4.80000000e+001 6.90000000e+001 -6.30422655e-005
4.80000000e+001 7.00000000e+001 -6.16644975e-005
4.80000000e+001 7.10000000e+001 -6.00791100e-005
4.80000000e+001 7.20000000e+001 -5.83246292e-005
4.80000000e+001 7.30000000e+001 -5.64142792e-005
4.80000000e+001 7.40000000e+001 -5.43403330e-005
4.80000000e+001 7.50000000e+001 -5.21213951e-005
4.80000000e+001 7.60000000e+001 -4.98500158e-005
4.80000000e+001 7.70000000e+001 -4.75103661e-005
4.80000000e+001 7.80000000e+001 -4.51484302e-005
4.80000000e+001 7.90000000e+001 -4.27649065e-005
4.80000000e+001 8.00000000e+001 -4.04077255e-005
4.80000000e+001 8.10000000e+001 -3.80841193e-005
4.80000000e+001 8.20000000e+001 -3.57984682e-005
4.80000000e+001 8.30000000e+001 -3.35432087e-005
4.80000000e+001 8.40000000e+001 -3.13352939e-005
4.80000000e+001 8.50000000e+001 -2.91661909e-005
4.80000000e+001 8.60000000e+001 -2.70346191e-005
4.80000000e+001 8.70000000e+001 -2.49453406e-005
4.80000000e+001 8.80000000e+001 -2.28925310e-005
4.80000000e+001 8.90000000e+001 -2.08696001e-005
4.80000000e+001 9.00000000e+001 -1.88784088e-005
4.80000000e+001 9.10000000e+001 -1.69149898e-005
4.80000000e+001 9.20000000e+001 -1.49760072e-005
4.80000000e+001 9.30000000e+001 -1.30583967e-005
4.80000000e+001 9.40000000e+001 -1.11592508e-005
4.80000000e+001 9.50000000e+001 -9.27577003e-006
4.80000000e+001 9.60000000e+001 -7.40523410e-006
4.80000000e+001 9.70000000e+001 -5.54498502e-006
4.80000000e+001 9.80000000e+001 -3.69241093e-006
4.80000000e+001 9.90000000e+001 -1.84493456e-006
4.80000000e+001 1.00000000e+002 0.00000000e+000
4.90000000e+001 0.00000000e+000 0.00000000e+000
4.90000000e+001 1.00000000e+000 -1.84544274e-006
4.90000000e+001 2.00000000e+000 -3.69343798e-006
4.90000000e+001 3.00000000e+000 -5.54654525e-006
4.90000000e+001 4.00000000e+000 -7.40734504e-006
4.90000000e+001 5.00000000e+000 -9.27844849e-006
4.90000000e+001 6.00000000e+000 -1.11625068e-005
4.90000000e+001 7.00000000e+000 -1.30622229e-005
4.90000000e+001 8.00000000e+000 -1.49803573e-005
