Iteration result of potential using 2D Gauss-Seidel relaxation method

Parameters : 
x \in [0.00000000e+000, 1.00000000e+002], y \in [0.00000000e+000, 1.00000000e+002]
Boundary value : all 0 
n_x = 100, n_y = 100, max_dif_tar = 1.00000001e-010

   omega    iterations
9.800000e-001 1019
9.815279e-001 1813
9.824722e-001 5732
9.840000e-001 14113
9.809443e-001 1613
9.805836e-001 801
9.803607e-001 797

\omega_b = 9.803607e-001, iteration =  797

       x             y           f(x)       
2.10000000e+001 5.70000000e+001 -4.12005611e-005
2.10000000e+001 5.80000000e+001 -4.06778781e-005
2.10000000e+001 5.90000000e+001 -4.01097095e-005
2.10000000e+001 6.00000000e+001 -3.94900635e-005
2.10000000e+001 6.10000000e+001 -3.88137014e-005
2.10000000e+001 6.20000000e+001 -3.80919701e-005
2.10000000e+001 6.30000000e+001 -3.73291659e-005
2.10000000e+001 6.40000000e+001 -3.65289052e-005
2.10000000e+001 6.50000000e+001 -3.56897435e-005
2.10000000e+001 6.60000000e+001 -3.48070498e-005
2.10000000e+001 6.70000000e+001 -3.38994250e-005
2.10000000e+001 6.80000000e+001 -3.29622126e-005
2.10000000e+001 6.90000000e+001 -3.20028230e-005
2.10000000e+001 7.00000000e+001 -3.10192190e-005
2.10000000e+001 7.10000000e+001 -3.00187639e-005
2.10000000e+001 7.20000000e+001 -2.90036060e-005
2.10000000e+001 7.30000000e+001 -2.79763262e-005
2.10000000e+001 7.40000000e+001 -2.69393804e-005
2.10000000e+001 7.50000000e+001 -2.58946966e-005
2.10000000e+001 7.60000000e+001 -2.48439228e-005
2.10000000e+001 7.70000000e+001 -2.37887361e-005
2.10000000e+001 7.80000000e+001 -2.27308356e-005
2.10000000e+001 7.90000000e+001 -2.16718327e-005
2.10000000e+001 8.00000000e+001 -2.06128589e-005
2.10000000e+001 8.10000000e+001 -1.95549273e-005
2.10000000e+001 8.20000000e+001 -1.84987639e-005
2.10000000e+001 8.30000000e+001 -1.74450142e-005
2.10000000e+001 8.40000000e+001 -1.63941295e-005
2.10000000e+001 8.50000000e+001 -1.53463970e-005
2.10000000e+001 8.60000000e+001 -1.43021070e-005
2.10000000e+001 8.70000000e+001 -1.32613468e-005
2.10000000e+001 8.80000000e+001 -1.22241818e-005
2.10000000e+001 8.90000000e+001 -1.11906402e-005
2.10000000e+001 9.00000000e+001 -1.01605447e-005
2.10000000e+001 9.10000000e+001 -9.13385429e-006
2.10000000e+001 9.20000000e+001 -8.11031532e-006
2.10000000e+001 9.30000000e+001 -7.08972038e-006
2.10000000e+001 9.40000000e+001 -6.07176753e-006
2.10000000e+001 9.50000000e+001 -5.05612752e-006
2.10000000e+001 9.60000000e+001 -4.04247430e-006
2.10000000e+001 9.70000000e+001 -3.03039451e-006
2.10000000e+001 9.80000000e+001 -2.01958051e-006
2.10000000e+001 9.90000000e+001 -1.00958334e-006
2.10000000e+001 1.00000000e+002 0.00000000e+000
2.20000000e+001 0.00000000e+000 0.00000000e+000
2.20000000e+001 1.00000000e+000 -1.05683523e-006
2.20000000e+001 2.00000000e+000 -2.11417432e-006
2.20000000e+001 3.00000000e+000 -3.17242962e-006
2.20000000e+001 4.00000000e+000 -4.23207075e-006
2.20000000e+001 5.00000000e+000 -5.29350746e-006
2.20000000e+001 6.00000000e+000 -6.35720698e-006
2.20000000e+001 7.00000000e+000 -7.42356178e-006
2.20000000e+001 8.00000000e+000 -8.49292155e-006
2.20000000e+001 9.00000000e+000 -9.56554413e-006
2.20000000e+001 1.00000000e+001 -1.06418083e-005
2.20000000e+001 1.10000000e+001 -1.17218970e-005
2.20000000e+001 1.20000000e+001 -1.28059919e-005
2.20000000e+001 1.30000000e+001 -1.38941659e-005
2.20000000e+001 1.40000000e+001 -1.49864718e-005
2.20000000e+001 1.50000000e+001 -1.60828567e-005
2.20000000e+001 1.60000000e+001 -1.71831616e-005
2.20000000e+001 1.70000000e+001 -1.82871590e-005
2.20000000e+001 1.80000000e+001 -1.93944597e-005
2.20000000e+001 1.90000000e+001 -2.05045781e-005
2.20000000e+001 2.00000000e+001 -2.16168992e-005
2.20000000e+001 2.10000000e+001 -2.27307191e-005
2.20000000e+001 2.20000000e+001 -2.38450484e-005
2.20000000e+001 2.30000000e+001 -2.49589029e-005
2.20000000e+001 2.40000000e+001 -2.60710713e-005
2.20000000e+001 2.50000000e+001 -2.71802837e-005
2.20000000e+001 2.60000000e+001 -2.82850251e-005
2.20000000e+001 2.70000000e+001 -2.93837184e-005
2.20000000e+001 2.80000000e+001 -3.04745226e-005
2.20000000e+001 2.90000000e+001 -3.15555699e-005
2.20000000e+001 3.00000000e+001 -3.26249428e-005
2.20000000e+001 3.10000000e+001 -3.36793200e-005
2.20000000e+001 3.20000000e+001 -3.47125897e-005
2.20000000e+001 3.30000000e+001 -3.57242861e-005
2.20000000e+001 3.40000000e+001 -3.67004614e-005
2.20000000e+001 3.50000000e+001 -3.76504577e-005
2.20000000e+001 3.60000000e+001 -3.85616404e-005
2.20000000e+001 3.70000000e+001 -3.94265044e-005
2.20000000e+001 3.80000000e+001 -4.02407386e-005
2.20000000e+001 3.90000000e+001 -4.10115063e-005
2.20000000e+001 4.00000000e+001 -4.17334559e-005
2.20000000e+001 4.10000000e+001 -4.24067694e-005
2.20000000e+001 4.20000000e+001 -4.30212531e-005
2.20000000e+001 4.30000000e+001 -4.35761103e-005
2.20000000e+001 4.40000000e+001 -4.40595722e-005
2.20000000e+001 4.50000000e+001 -4.44616453e-005
2.20000000e+001 4.60000000e+001 -4.47972707e-005
2.20000000e+001 4.70000000e+001 -4.50793814e-005
2.20000000e+001 4.80000000e+001 -4.52748718e-005
2.20000000e+001 4.90000000e+001 -4.53893299e-005
2.20000000e+001 5.00000000e+001 -4.54323053e-005
2.20000000e+001 5.10000000e+001 -4.54070323e-005
2.20000000e+001 5.20000000e+001 -4.52698405e-005
2.20000000e+001 5.30000000e+001 -4.50287589e-005
2.20000000e+001 5.40000000e+001 -4.47295279e-005
2.20000000e+001 5.50000000e+001 -4.43774916e-005
2.20000000e+001 5.60000000e+001 -4.39591640e-005
2.20000000e+001 5.70000000e+001 -4.34803696e-005
2.20000000e+001 5.80000000e+001 -4.29289139e-005
2.20000000e+001 5.90000000e+001 -4.23272577e-005
2.20000000e+001 6.00000000e+001 -4.16638359e-005
2.20000000e+001 6.10000000e+001 -4.09447966e-005
2.20000000e+001 6.20000000e+001 -4.01781435e-005
2.20000000e+001 6.30000000e+001 -3.93690971e-005
2.20000000e+001 6.40000000e+001 -3.85203712e-005
2.20000000e+001 6.50000000e+001 -3.76189200e-005
2.20000000e+001 6.60000000e+001 -3.66756067e-005
2.20000000e+001 6.70000000e+001 -3.57115459e-005
2.20000000e+001 6.80000000e+001 -3.47114001e-005
2.20000000e+001 6.90000000e+001 -3.36885059e-005
2.20000000e+001 7.00000000e+001 -3.26435002e-005
2.20000000e+001 7.10000000e+001 -3.15787038e-005
2.20000000e+001 7.20000000e+001 -3.04984023e-005
2.20000000e+001 7.30000000e+001 -2.94064412e-005
2.20000000e+001 7.40000000e+001 -2.83056997e-005
2.20000000e+001 7.50000000e+001 -2.71981207e-005
2.20000000e+001 7.60000000e+001 -2.60849629e-005
2.20000000e+001 7.70000000e+001 -2.49678360e-005
2.20000000e+001 7.80000000e+001 -2.38490520e-005
2.20000000e+001 7.90000000e+001 -2.27303626e-005
2.20000000e+001 8.00000000e+001 -2.16129647e-005
2.20000000e+001 8.10000000e+001 -2.04977605e-005
2.20000000e+001 8.20000000e+001 -1.93854648e-005
2.20000000e+001 8.30000000e+001 -1.82766235e-005
2.20000000e+001 8.40000000e+001 -1.71716292e-005
2.20000000e+001 8.50000000e+001 -1.60707623e-005
2.20000000e+001 8.60000000e+001 -1.49742027e-005
2.20000000e+001 8.70000000e+001 -1.38820160e-005
2.20000000e+001 8.80000000e+001 -1.27941712e-005
2.20000000e+001 8.90000000e+001 -1.17106720e-005
2.20000000e+001 9.00000000e+001 -1.06312527e-005
2.20000000e+001 9.10000000e+001 -9.55580981e-006
2.20000000e+001 9.20000000e+001 -8.48405671e-006
2.20000000e+001 9.30000000e+001 -7.41569602e-006
2.20000000e+001 9.40000000e+001 -6.35038577e-006
2.20000000e+001 9.50000000e+001 -5.28777400e-006
2.20000000e+001 9.60000000e+001 -4.22742005e-006
2.20000000e+001 9.70000000e+001 -3.16890100e-006
2.20000000e+001 9.80000000e+001 -2.11183237e-006
2.20000000e+001 9.90000000e+001 -1.05568859e-006
2.20000000e+001 1.00000000e+002 0.00000000e+000
2.30000000e+001 0.00000000e+000 0.00000000e+000
2.30000000e+001 1.00000000e+000 -1.10260282e-006
2.30000000e+001 2.00000000e+000 -2.20569109e-006
2.30000000e+001 3.00000000e+000 -3.30988928e-006
2.30000000e+001 4.00000000e+000 -4.41565180e-006
2.30000000e+001 5.00000000e+000 -5.52346501e-006
2.30000000e+001 6.00000000e+000 -6.63388619e-006
2.30000000e+001 7.00000000e+000 -7.74735054e-006
2.30000000e+001 8.00000000e+000 -8.86421094e-006
2.30000000e+001 9.00000000e+000 -9.98492123e-006
2.30000000e+001 1.00000000e+001 -1.11098170e-005
2.30000000e+001 1.10000000e+001 -1.22392121e-005
2.30000000e+001 1.20000000e+001 -1.33732801e-005
2.30000000e+001 1.30000000e+001 -1.45122031e-005
2.30000000e+001 1.40000000e+001 -1.56561273e-005
2.30000000e+001 1.50000000e+001 -1.68049737e-005
2.30000000e+001 1.60000000e+001 -1.79587514e-005
2.30000000e+001 1.70000000e+001 -1.91171112e-005
2.30000000e+001 1.80000000e+001 -2.02798310e-005
2.30000000e+001 1.90000000e+001 -2.14463689e-005
2.30000000e+001 2.00000000e+001 -2.26162410e-005
2.30000000e+001 2.10000000e+001 -2.37885761e-005
2.30000000e+001 2.20000000e+001 -2.49624791e-005
2.30000000e+001 2.30000000e+001 -2.61369460e-005
2.30000000e+001 2.40000000e+001 -2.73106580e-005
2.30000000e+001 2.50000000e+001 -2.84822945e-005
2.30000000e+001 2.60000000e+001 -2.96503913e-005
2.30000000e+001 2.70000000e+001 -3.08132185e-005
2.30000000e+001 2.80000000e+001 -3.19689316e-005
2.30000000e+001 2.90000000e+001 -3.31153096e-005
2.30000000e+001 3.00000000e+001 -3.42519852e-005
2.30000000e+001 3.10000000e+001 -3.53758005e-005
2.30000000e+001 3.20000000e+001 -3.64676453e-005
2.30000000e+001 3.30000000e+001 -3.75469172e-005
2.30000000e+001 3.40000000e+001 -3.85816165e-005
2.30000000e+001 3.50000000e+001 -3.95852294e-005
2.30000000e+001 3.60000000e+001 -4.05599785e-005
2.30000000e+001 3.70000000e+001 -4.14782189e-005
2.30000000e+001 3.80000000e+001 -4.23408383e-005
2.30000000e+001 3.90000000e+001 -4.31527042e-005
2.30000000e+001 4.00000000e+001 -4.39251453e-005
2.30000000e+001 4.10000000e+001 -4.46391678e-005
2.30000000e+001 4.20000000e+001 -4.52945351e-005
2.30000000e+001 4.30000000e+001 -4.58800387e-005
2.30000000e+001 4.40000000e+001 -4.63813558e-005
2.30000000e+001 4.50000000e+001 -4.67873178e-005
2.30000000e+001 4.60000000e+001 -4.71259445e-005
2.30000000e+001 4.70000000e+001 -4.74194967e-005
2.30000000e+001 4.80000000e+001 -4.76303721e-005
2.30000000e+001 4.90000000e+001 -4.77604444e-005
2.30000000e+001 5.00000000e+001 -4.78093498e-005
2.30000000e+001 5.10000000e+001 -4.77878239e-005
2.30000000e+001 5.20000000e+001 -4.76546338e-005
2.30000000e+001 5.30000000e+001 -4.73985419e-005
2.30000000e+001 5.40000000e+001 -4.70751620e-005
2.30000000e+001 5.50000000e+001 -4.66987767e-005
2.30000000e+001 5.60000000e+001 -4.62650096e-005
2.30000000e+001 5.70000000e+001 -4.57550013e-005
2.30000000e+001 5.80000000e+001 -4.51894739e-005
2.30000000e+001 5.90000000e+001 -4.45680598e-005
2.30000000e+001 6.00000000e+001 -4.38612406e-005
2.30000000e+001 6.10000000e+001 -4.30988548e-005
2.30000000e+001 6.20000000e+001 -4.22860867e-005
2.30000000e+001 6.30000000e+001 -4.14267670e-005
2.30000000e+001 6.40000000e+001 -4.05219726e-005
2.30000000e+001 6.50000000e+001 -3.95627394e-005
2.30000000e+001 6.60000000e+001 -3.85634739e-005
2.30000000e+001 6.70000000e+001 -3.75396485e-005
2.30000000e+001 6.80000000e+001 -3.64812186e-005
2.30000000e+001 6.90000000e+001 -3.53962641e-005
2.30000000e+001 7.00000000e+001 -3.42874737e-005
2.30000000e+001 7.10000000e+001 -3.31541669e-005
2.30000000e+001 7.20000000e+001 -3.20048312e-005
2.30000000e+001 7.30000000e+001 -3.08452800e-005
2.30000000e+001 7.40000000e+001 -2.96788221e-005
2.30000000e+001 7.50000000e+001 -2.85071637e-005
2.30000000e+001 7.60000000e+001 -2.73299702e-005
2.30000000e+001 7.70000000e+001 -2.61485984e-005
2.30000000e+001 7.80000000e+001 -2.49672048e-005
2.30000000e+001 7.90000000e+001 -2.37875884e-005
2.30000000e+001 8.00000000e+001 -2.26108259e-005
2.30000000e+001 8.10000000e+001 -2.14376614e-005
2.30000000e+001 8.20000000e+001 -2.02687352e-005
2.30000000e+001 8.30000000e+001 -1.91044346e-005
2.30000000e+001 8.40000000e+001 -1.79450817e-005
2.30000000e+001 8.50000000e+001 -1.67909147e-005
2.30000000e+001 8.60000000e+001 -1.56419646e-005
2.30000000e+001 8.70000000e+001 -1.44983014e-005
2.30000000e+001 8.80000000e+001 -1.33598614e-005
2.30000000e+001 8.90000000e+001 -1.22264792e-005
2.30000000e+001 9.00000000e+001 -1.10979636e-005
2.30000000e+001 9.10000000e+001 -9.97404368e-006
2.30000000e+001 9.20000000e+001 -8.85436566e-006
2.30000000e+001 9.30000000e+001 -7.73861120e-006
2.30000000e+001 9.40000000e+001 -6.62634011e-006
2.30000000e+001 9.50000000e+001 -5.51714129e-006
2.30000000e+001 9.60000000e+001 -4.41052907e-006
2.30000000e+001 9.70000000e+001 -3.30603348e-006
2.30000000e+001 9.80000000e+001 -2.20314428e-006
2.30000000e+001 9.90000000e+001 -1.10129065e-006
2.30000000e+001 1.00000000e+002 0.00000000e+000
2.40000000e+001 0.00000000e+000 0.00000000e+000
2.40000000e+001 1.00000000e+000 -1.14779323e-006
2.40000000e+001 2.00000000e+000 -2.29617922e-006
2.40000000e+001 3.00000000e+000 -3.44576642e-006
2.40000000e+001 4.00000000e+000 -4.59714147e-006
2.40000000e+001 5.00000000e+000 -5.75087370e-006
2.40000000e+001 6.00000000e+000 -6.90752768e-006
2.40000000e+001 7.00000000e+000 -8.06763546e-006
2.40000000e+001 8.00000000e+000 -9.23167408e-006
2.40000000e+001 9.00000000e+000 -1.04001356e-005
2.40000000e+001 1.00000000e+001 -1.15733883e-005
2.40000000e+001 1.10000000e+001 -1.27517997e-005
2.40000000e+001 1.20000000e+001 -1.39357071e-005
2.40000000e+001 1.30000000e+001 -1.51253353e-005
2.40000000e+001 1.40000000e+001 -1.63208242e-005
2.40000000e+001 1.50000000e+001 -1.75222794e-005
2.40000000e+001 1.60000000e+001 -1.87296373e-005
2.40000000e+001 1.70000000e+001 -1.99427468e-005
2.40000000e+001 1.80000000e+001 -2.11613151e-005
2.40000000e+001 1.90000000e+001 -2.23849347e-005
2.40000000e+001 2.00000000e+001 -2.36130563e-005
2.40000000e+001 2.10000000e+001 -2.48448396e-005
2.40000000e+001 2.20000000e+001 -2.60794332e-005
2.40000000e+001 2.30000000e+001 -2.73157020e-005
2.40000000e+001 2.40000000e+001 -2.85523765e-005
2.40000000e+001 2.50000000e+001 -2.97878996e-005
2.40000000e+001 2.60000000e+001 -3.10209398e-005
2.40000000e+001 2.70000000e+001 -3.22499181e-005
2.40000000e+001 2.80000000e+001 -3.34726647e-005
2.40000000e+001 2.90000000e+001 -3.46847773e-005
2.40000000e+001 3.00000000e+001 -3.58890757e-005
2.40000000e+001 3.10000000e+001 -3.70765847e-005
2.40000000e+001 3.20000000e+001 -3.82307990e-005
2.40000000e+001 3.30000000e+001 -3.93633709e-005
2.40000000e+001 3.40000000e+001 -4.04667735e-005
2.40000000e+001 3.50000000e+001 -4.15345712e-005
2.40000000e+001 3.60000000e+001 -4.25675862e-005
2.40000000e+001 3.70000000e+001 -4.35406619e-005
2.40000000e+001 3.80000000e+001 -4.44464895e-005
2.40000000e+001 3.90000000e+001 -4.53071443e-005
2.40000000e+001 4.00000000e+001 -4.61198906e-005
2.40000000e+001 4.10000000e+001 -4.68620492e-005
2.40000000e+001 4.20000000e+001 -4.75565757e-005
2.40000000e+001 4.30000000e+001 -4.81580100e-005
2.40000000e+001 4.40000000e+001 -4.86667668e-005
2.40000000e+001 4.50000000e+001 -4.90981547e-005
2.40000000e+001 4.60000000e+001 -4.94546366e-005
2.40000000e+001 4.70000000e+001 -4.97402798e-005
2.40000000e+001 4.80000000e+001 -4.99606285e-005
2.40000000e+001 4.90000000e+001 -5.01108916e-005
2.40000000e+001 5.00000000e+001 -5.01693939e-005
2.40000000e+001 5.10000000e+001 -5.01204122e-005
2.40000000e+001 5.20000000e+001 -4.99726193e-005
2.40000000e+001 5.30000000e+001 -4.97278488e-005
2.40000000e+001 5.40000000e+001 -4.94165361e-005
2.40000000e+001 5.50000000e+001 -4.90078346e-005
2.40000000e+001 5.60000000e+001 -4.85446071e-005
2.40000000e+001 5.70000000e+001 -4.80206509e-005
2.40000000e+001 5.80000000e+001 -4.74480985e-005
2.40000000e+001 5.90000000e+001 -4.68049948e-005
2.40000000e+001 6.00000000e+001 -4.60743067e-005
2.40000000e+001 6.10000000e+001 -4.52721142e-005
2.40000000e+001 6.20000000e+001 -4.44077232e-005
2.40000000e+001 6.30000000e+001 -4.35045113e-005
2.40000000e+001 6.40000000e+001 -4.25459148e-005
2.40000000e+001 6.50000000e+001 -4.15208706e-005
2.40000000e+001 6.60000000e+001 -4.04622224e-005
2.40000000e+001 6.70000000e+001 -3.93757073e-005
2.40000000e+001 6.80000000e+001 -3.82551079e-005
2.40000000e+001 6.90000000e+001 -3.71137103e-005
2.40000000e+001 7.00000000e+001 -3.59456899e-005
2.40000000e+001 7.10000000e+001 -3.47396926e-005
2.40000000e+001 7.20000000e+001 -3.35192381e-005
2.40000000e+001 7.30000000e+001 -3.22910746e-005
2.40000000e+001 7.40000000e+001 -3.10571886e-005
2.40000000e+001 7.50000000e+001 -2.98217037e-005
2.40000000e+001 7.60000000e+001 -2.85791448e-005
2.40000000e+001 7.70000000e+001 -2.73293699e-005
2.40000000e+001 7.80000000e+001 -2.60835841e-005
2.40000000e+001 7.90000000e+001 -2.48419838e-005
2.40000000e+001 8.00000000e+001 -2.36050637e-005
2.40000000e+001 8.10000000e+001 -2.23733641e-005
2.40000000e+001 8.20000000e+001 -2.11472907e-005
2.40000000e+001 8.30000000e+001 -1.99272235e-005
2.40000000e+001 8.40000000e+001 -1.87133228e-005
2.40000000e+001 8.50000000e+001 -1.75057339e-005
2.40000000e+001 8.60000000e+001 -1.63044406e-005
2.40000000e+001 8.70000000e+001 -1.51094146e-005
2.40000000e+001 8.80000000e+001 -1.39204867e-005
2.40000000e+001 8.90000000e+001 -1.27374451e-005
2.40000000e+001 9.00000000e+001 -1.15600551e-005
2.40000000e+001 9.10000000e+001 -1.03879556e-005
2.40000000e+001 9.20000000e+001 -9.22071922e-006
2.40000000e+001 9.30000000e+001 -8.05799300e-006
2.40000000e+001 9.40000000e+001 -6.89920216e-006
2.40000000e+001 9.50000000e+001 -5.74389378e-006
2.40000000e+001 9.60000000e+001 -4.59153352e-006
2.40000000e+001 9.70000000e+001 -3.44154819e-006
2.40000000e+001 9.80000000e+001 -2.29336069e-006
2.40000000e+001 9.90000000e+001 -1.14639533e-006
2.40000000e+001 1.00000000e+002 0.00000000e+000
2.50000000e+001 0.00000000e+000 0.00000000e+000
2.50000000e+001 1.00000000e+000 -1.19238132e-006
2.50000000e+001 2.00000000e+000 -2.38546136e-006
2.50000000e+001 3.00000000e+000 -3.57987074e-006
2.50000000e+001 4.00000000e+000 -4.77626645e-006
2.50000000e+001 5.00000000e+000 -5.97536336e-006
2.50000000e+001 6.00000000e+000 -7.17772673e-006
2.50000000e+001 7.00000000e+000 -8.38398682e-006
2.50000000e+001 8.00000000e+000 -9.59472982e-006
2.50000000e+001 9.00000000e+000 -1.08104823e-005
2.50000000e+001 1.00000000e+001 -1.20317281e-005
2.50000000e+001 1.10000000e+001 -1.32589121e-005
2.50000000e+001 1.20000000e+001 -1.44924261e-005
2.50000000e+001 1.30000000e+001 -1.57326067e-005
2.50000000e+001 1.40000000e+001 -1.69796258e-005
2.50000000e+001 1.50000000e+001 -1.82336626e-005
2.50000000e+001 1.60000000e+001 -1.94947934e-005
2.50000000e+001 1.70000000e+001 -2.07629037e-005
2.50000000e+001 1.80000000e+001 -2.20377788e-005
2.50000000e+001 1.90000000e+001 -2.33190367e-005
2.50000000e+001 2.00000000e+001 -2.46061409e-005
2.50000000e+001 2.10000000e+001 -2.58983164e-005
2.50000000e+001 2.20000000e+001 -2.71946283e-005
2.50000000e+001 2.30000000e+001 -2.84940670e-005
2.50000000e+001 2.40000000e+001 -2.97953029e-005
2.50000000e+001 2.50000000e+001 -3.10959404e-005
2.50000000e+001 2.60000000e+001 -3.23956265e-005
2.50000000e+001 2.70000000e+001 -3.36921694e-005
2.50000000e+001 2.80000000e+001 -3.49832226e-005
2.50000000e+001 2.90000000e+001 -3.62621468e-005
2.50000000e+001 3.00000000e+001 -3.75351592e-005
2.50000000e+001 3.10000000e+001 -3.87849723e-005
2.50000000e+001 3.20000000e+001 -4.00005592e-005
2.50000000e+001 3.30000000e+001 -4.11916699e-005
2.50000000e+001 3.40000000e+001 -4.23557321e-005
2.50000000e+001 3.50000000e+001 -4.34795402e-005
2.50000000e+001 3.60000000e+001 -4.45593541e-005
2.50000000e+001 3.70000000e+001 -4.55811205e-005
2.50000000e+001 3.80000000e+001 -4.65330850e-005
2.50000000e+001 3.90000000e+001 -4.74464141e-005
2.50000000e+001 4.00000000e+001 -4.82996766e-005
2.50000000e+001 4.10000000e+001 -4.90700877e-005
2.50000000e+001 4.20000000e+001 -4.97818182e-005
2.50000000e+001 4.30000000e+001 -5.04209056e-005
2.50000000e+001 4.40000000e+001 -5.09533638e-005
2.50000000e+001 4.50000000e+001 -5.13883824e-005
2.50000000e+001 4.60000000e+001 -5.17498411e-005
2.50000000e+001 4.70000000e+001 -5.20322210e-005
2.50000000e+001 4.80000000e+001 -5.22510309e-005
2.50000000e+001 4.90000000e+001 -5.23961971e-005
2.50000000e+001 5.00000000e+001 -5.24519455e-005
2.50000000e+001 5.10000000e+001 -5.23843810e-005
2.50000000e+001 5.20000000e+001 -5.22318296e-005
2.50000000e+001 5.30000000e+001 -5.19951573e-005
2.50000000e+001 5.40000000e+001 -5.16710752e-005
2.50000000e+001 5.50000000e+001 -5.12618171e-005
2.50000000e+001 5.60000000e+001 -5.07910590e-005
2.50000000e+001 5.70000000e+001 -5.02701478e-005
2.50000000e+001 5.80000000e+001 -4.96704088e-005
2.50000000e+001 5.90000000e+001 -4.89940285e-005
2.50000000e+001 6.00000000e+001 -4.82552641e-005
2.50000000e+001 6.10000000e+001 -4.74224071e-005
2.50000000e+001 6.20000000e+001 -4.65068697e-005
2.50000000e+001 6.30000000e+001 -4.55600530e-005
2.50000000e+001 6.40000000e+001 -4.45544611e-005
2.50000000e+001 6.50000000e+001 -4.34770445e-005
2.50000000e+001 6.60000000e+001 -4.23715028e-005
2.50000000e+001 6.70000000e+001 -4.12289482e-005
2.50000000e+001 6.80000000e+001 -4.00425415e-005
2.50000000e+001 6.90000000e+001 -3.88411281e-005
2.50000000e+001 7.00000000e+001 -3.75976742e-005
2.50000000e+001 7.10000000e+001 -3.63177824e-005
2.50000000e+001 7.20000000e+001 -3.50296468e-005
2.50000000e+001 7.30000000e+001 -3.37357487e-005
2.50000000e+001 7.40000000e+001 -3.24370521e-005
2.50000000e+001 7.50000000e+001 -3.11338263e-005
2.50000000e+001 7.60000000e+001 -2.98226514e-005
2.50000000e+001 7.70000000e+001 -2.85061724e-005
2.50000000e+001 7.80000000e+001 -2.71957724e-005
2.50000000e+001 7.90000000e+001 -2.58916516e-005
2.50000000e+001 8.00000000e+001 -2.45940901e-005
2.50000000e+001 8.10000000e+001 -2.33034334e-005
2.50000000e+001 8.20000000e+001 -2.20199436e-005
2.50000000e+001 8.30000000e+001 -2.07438679e-005
2.50000000e+001 8.40000000e+001 -1.94752884e-005
2.50000000e+001 8.50000000e+001 -1.82142376e-005
2.50000000e+001 8.60000000e+001 -1.69606592e-005
2.50000000e+001 8.70000000e+001 -1.57143968e-005
2.50000000e+001 8.80000000e+001 -1.44751875e-005
2.50000000e+001 8.90000000e+001 -1.32428377e-005
2.50000000e+001 9.00000000e+001 -1.20169079e-005
2.50000000e+001 9.10000000e+001 -1.07970100e-005
2.50000000e+001 9.20000000e+001 -9.58265173e-006
2.50000000e+001 9.30000000e+001 -8.37337848e-006
2.50000000e+001 9.40000000e+001 -7.16861177e-006
2.50000000e+001 9.50000000e+001 -5.96774589e-006
2.50000000e+001 9.60000000e+001 -4.77019830e-006
2.50000000e+001 9.70000000e+001 -3.57526778e-006
2.50000000e+001 9.80000000e+001 -2.38239863e-006
2.50000000e+001 9.90000000e+001 -1.19087235e-006
2.50000000e+001 1.00000000e+002 0.00000000e+000
2.60000000e+001 0.00000000e+000 0.00000000e+000
2.60000000e+001 1.00000000e+000 -1.23631571e-006
2.60000000e+001 2.00000000e+000 -2.47337880e-006
2.60000000e+001 3.00000000e+000 -3.71194596e-006
2.60000000e+001 4.00000000e+000 -4.95274344e-006
2.60000000e+001 5.00000000e+000 -6.19655339e-006
2.60000000e+001 6.00000000e+000 -7.44404088e-006
2.60000000e+001 7.00000000e+000 -8.69589348e-006
2.60000000e+001 8.00000000e+000 -9.95279061e-006
2.60000000e+001 9.00000000e+000 -1.12153593e-005
2.60000000e+001 1.00000000e+001 -1.24841472e-005
2.60000000e+001 1.10000000e+001 -1.37597017e-005
2.60000000e+001 1.20000000e+001 -1.50425340e-005
2.60000000e+001 1.30000000e+001 -1.63329605e-005
2.60000000e+001 1.40000000e+001 -1.76313770e-005
2.60000000e+001 1.50000000e+001 -1.89379989e-005
2.60000000e+001 1.60000000e+001 -2.02529518e-005
2.60000000e+001 1.70000000e+001 -2.15762830e-005
2.60000000e+001 1.80000000e+001 -2.29078305e-005
2.60000000e+001 1.90000000e+001 -2.42473216e-005
2.60000000e+001 2.00000000e+001 -2.55941468e-005
2.60000000e+001 2.10000000e+001 -2.69476277e-005
2.60000000e+001 2.20000000e+001 -2.83067566e-005
2.60000000e+001 2.30000000e+001 -2.96705821e-005
2.60000000e+001 2.40000000e+001 -3.10389660e-005
2.60000000e+001 2.50000000e+001 -3.24048196e-005
2.60000000e+001 2.60000000e+001 -3.37734855e-005
2.60000000e+001 2.70000000e+001 -3.51378621e-005
2.60000000e+001 2.80000000e+001 -3.64943880e-005
2.60000000e+001 2.90000000e+001 -3.78452969e-005
2.60000000e+001 3.00000000e+001 -3.91860995e-005
2.60000000e+001 3.10000000e+001 -4.04946659e-005
2.60000000e+001 3.20000000e+001 -4.17762603e-005
2.60000000e+001 3.30000000e+001 -4.30316941e-005
2.60000000e+001 3.40000000e+001 -4.42588789e-005
2.60000000e+001 3.50000000e+001 -4.54322326e-005
2.60000000e+001 3.60000000e+001 -4.65493249e-005
2.60000000e+001 3.70000000e+001 -4.76030946e-005
2.60000000e+001 3.80000000e+001 -4.86092067e-005
2.60000000e+001 3.90000000e+001 -4.95618951e-005
2.60000000e+001 4.00000000e+001 -5.04280906e-005
2.60000000e+001 4.10000000e+001 -5.12407823e-005
2.60000000e+001 4.20000000e+001 -5.19604873e-005
